zip_code,median_household_income_acs2019,derived_income_quartile
18428,57924,2
18431,53742,2
18433,64938,3
18434,51450,2
18435,121111,4
18436,63047,3
18437,38125,1
18438,54750,2
18439,52500,2
18441,41806,1
18443,76944,3
18444,74928,3
18445,58750,2
18446,57458,2
18447,55304,2
18451,59479,2
18452,54675,2
18453,53611,2
18455,42083,1
18456,49318,2
18458,70197,3
18460,55750,2
18461,41875,1
18462,63393,3
18463,59904,2
18464,63472,3
18465,55486,2
18466,58771,2
18469,78882,3
18470,69063,3
18471,133542,4
18472,54828,2
18473,32400,1
18503,19545,1
18504,46094,1
18505,42135,1
18507,51429,2
18508,34970,1
18509,50656,2
18510,34415,1
18512,55615,2
18517,46621,1
18518,57563,2
18519,49852,2
18602,130417,4
18603,48779,2
18610,66606,3
18612,73345,3
18614,45085,1
18615,69479,3
18616,49844,2
18617,37750,1
18618,75764,3
18619,47083,1
18621,60523,2
18623,50977,2
18624,35625,1
18625,60625,2
18626,69500,3
18628,30417,1
18629,58958,2
18630,54926,2
18631,49000,2
18632,45769,1
18634,45297,1
18635,61833,3
18636,56016,2
18640,47418,1
18641,56000,2
18642,65539,3
18643,55139,2
18644,64621,3
18651,45021,1
18653,83333,4
18655,56094,2
18656,55761,2
18657,62077,3
18660,61705,3
18661,59484,2
18701,24468,1
18702,42472,1
18704,52731,2
18705,53541,2
18706,48558,2
18707,88365,4
18708,88013,4
18709,35560,1
18801,55368,2
18810,47712,1
18812,71638,3
18814,36806,1
18816,73977,3
18817,85909,4
18818,51346,2
18821,50300,2
18822,48798,2
18823,59167,2
18824,54034,2
18825,85250,4
18826,62500,3
18828,49792,2
18829,54531,2
18830,50313,2
18831,52500,2
18832,48472,2
18833,52820,2
18834,59567,2
18837,55938,2
18840,49129,2
18842,44821,1
18843,52250,2
18844,67130,3
18845,70125,3
18846,70000,3
18847,49052,2
18848,45868,1
18850,52935,2
18851,58472,2
18853,65793,3
18854,49412,2
18901,102508,4
18902,139293,4
18914,110669,4
18915,104444,4
18917,68824,3
18920,84306,4
18923,118083,4
18925,142727,4
18929,145227,4
18930,92582,4
18938,108985,4
18940,128308,4
18942,89186,4
18944,98041,4
18947,107250,4
18950,160547,4
18951,78872,3
18954,130268,4
18955,72188,3
18960,77472,3
18962,76406,3
18964,80022,3
18966,99067,4
18969,79859,3
18970,74432,3
18972,80778,3
18974,82046,4
18976,102871,4
18977,136786,4
18980,85882,4
19001,91456,4
19002,110041,4
19003,99923,4
19004,116475,4
19006,100714,4
19007,56662,2
19008,104886,4
19009,93068,4
19010,119698,4
19012,100859,4
19013,32345,1
19014,86973,4
19015,63815,3
19017,73750,3
19018,60724,2
19020,64046,3
19021,56700,2
19022,43953,1
19023,53279,2
19025,133514,4
19026,72618,3
19027,81098,3
19029,53871,2
19030,71997,3
19031,119688,4
19032,62229,3
19033,82006,4
19034,126198,4
19035,205764,4
19036,57832,2
19038,97415,4
19040,85931,4
19041,135729,4
19043,74732,3
19044,80587,3
19046,103212,4
19047,93547,4
19050,54800,2
19053,82087,4
19054,84608,4
19055,74489,3
19056,76031,3
19057,74038,3
19060,142661,4
19061,63596,3
19063,101599,4
19064,115244,4
19066,218571,4
19067,109381,4
19070,77340,3
19072,120714,4
19073,109471,4
19074,78370,3
19075,104928,4
19076,60694,2
19078,80361,3
19079,48250,2
19081,93986,4
19082,44483,1
19083,106168,4
19085,250001,4
19086,118320,4
19087,145769,4
19090,77702,3
19094,68411,3
19095,76586,3
19096,132219,4
19102,96953,4
19103,76103,3
19104,26979,1
19106,107388,4
19107,57735,2
19111,51051,2
19114,60970,2
19115,55621,2
19116,57126,2
19118,89422,4
19119,64237,3
19120,37360,1
19121,21201,1
19122,37198,1
19123,78444,3
19124,33611,1
19125,72990,3
19126,44006,1
19127,75647,3
19128,74564,3
19129,79034,3
19130,84308,4
19131,37345,1
19132,21600,1
19133,20353,1
19134,31533,1
19135,45589,1
19136,51101,2
19137,53255,2
19138,41105,1
19139,30633,1
19140,22790,1
19141,32388,1
19142,33265,1
19143,34579,1
19144,34075,1
19145,46540,1
19146,69305,3
19147,81519,3
19148,52001,2
19149,45253,1
19150,47968,1
19151,49788,2
19152,52321,2
19153,48177,2
19154,67392,3
19301,90685,4
19310,65000,3
19311,107955,4
19312,143846,4
19316,74531,3
19317,125938,4
19319,244097,4
19320,75143,3
19330,87727,4
19333,109111,4
19335,112116,4
19341,103203,4
19342,111359,4
19343,136920,4
19344,66009,3
19348,96373,4
19350,139049,4
19352,123232,4
19355,124729,4
19358,37031,1
19362,70412,3
19363,80666,3
19365,76375,3
19372,74702,3
19373,185859,4
19374,66250,3
19380,104318,4
19382,100207,4
19390,80805,3
19401,53696,2
19403,86787,4
19405,63460,3
19406,90468,4
19422,125561,4
19425,167702,4
19426,129159,4
19428,89830,4
19435,131331,4
19436,48047,2
19437,175278,4
19438,104882,4
19440,82881,4
19444,119189,4
19446,87158,4
19453,61865,3
19454,95128,4
19456,108676,4
19460,99318,4
19462,97635,4
19464,62956,3
19465,89953,4
19468,82763,4
19473,105226,4
19474,69158,3
19475,91153,4
19492,27179,1
19501,62554,3
19503,62125,3
19504,81356,3
19505,75767,3
19506,83575,4
19507,69063,3
19508,69549,3
19510,92550,4
19511,98594,4
19512,73005,3
19518,96893,4
19520,88194,4
19522,77885,3
19525,105282,4
19526,61161,3
19529,81949,3
19530,62804,3
19533,73298,3
19534,65000,3
19536,55833,2
19538,76406,3
19539,63782,3
19540,80579,3
19541,71776,3
19543,89970,4
19544,38542,1
19545,64559,3
19547,87823,4
19549,48125,2
19550,51136,2
19551,77532,3
19554,51711,2
19555,66507,3
19559,52708,2
19560,62438,3
19562,54740,2
19564,88375,4
19565,66250,3
19567,64280,3
19601,29604,1
19602,26739,1
19604,38450,1
19605,68450,3
19606,71349,3
19607,61111,3
19608,88879,4
19609,79907,3
19610,76615,3
19611,44303,1
19701,88589,4
19702,80419,3
19703,59823,2
19706,62011,3
19707,128947,4
19709,102868,4
19711,77188,3
19713,58247,2
19720,62879,3
19730,95460,4
19731,40875,1
19733,79688,3
19734,96733,4
19801,30419,1
19802,46176,1
19803,107096,4
19804,61684,3
19805,47885,1
19806,77591,3
19807,128235,4
19808,78546,3
19809,73344,3
19810,93497,4
19901,48007,2
19904,61089,3
19930,97016,4
19931,67083,3
19933,53995,2
19934,71919,3
19936,25469,1
19938,75276,3
19939,66728,3
19940,52770,2
19941,55547,2
19943,60992,2
19944,76500,3
19945,62688,3
19946,49896,2
19947,54822,2
19950,59500,2
19951,83476,4
19952,56156,2
19953,62301,3
19954,53750,2
19956,50259,2
19958,73647,3
19960,58872,2
19962,74474,3
19963,57521,2
19964,59625,2
19966,59084,2
19967,80781,3
19968,66631,3
19970,71821,3
19971,78689,3
19973,55586,2
19975,59452,2
19977,72618,3
19979,80025,3
20001,116195,4
20002,90424,4
20003,134438,4
20004,146822,4
20005,93956,4
20006,47905,1
20007,140208,4
20008,116250,4
20009,109923,4
20010,93686,4
20011,77931,3
20012,101859,4
20015,167375,4
20016,155112,4
20017,85599,4
20018,67279,3
20019,39347,1
20020,39400,1
20024,84484,4
20032,37045,1
20036,96771,4
20037,88170,4
20105,164138,4
20106,86118,4
20109,71913,3
20110,83671,4
20111,94038,4
20112,154245,4
20115,115217,4
20117,89183,4
20119,109250,4
20120,127996,4
20121,104934,4
20124,176635,4
20129,250001,4
20130,61550,3
20132,146505,4
20135,82583,4
20136,145575,4
20137,119667,4
20139,127375,4
20141,156481,4
20143,127031,4
20144,67361,3
20147,133805,4
20148,176269,4
20151,125649,4
20152,164181,4
20155,129412,4
20158,179815,4
20164,100948,4
20165,151086,4
20166,113050,4
20169,153047,4
20170,125319,4
20171,144425,4
20175,135449,4
20176,134052,4
20180,144792,4
20181,137420,4
20184,73229,3
20186,88107,4
20187,129161,4
20190,110096,4
20191,119834,4
20194,136917,4
20197,156944,4
20198,86492,4
20317,31136,1
20601,103703,4
20602,81395,3
20603,116043,4
20606,97083,4
20607,132690,4
20608,71313,3
20609,45865,1
20611,96510,4
20613,124391,4
20615,112130,4
20616,97375,4
20617,106000,4
20618,59850,2
20619,95123,4
20620,95417,4
20621,70278,3
20622,108397,4
20623,142337,4
20624,87039,4
20625,95417,4
20628,145000,4
20629,55917,2
20630,96875,4
20632,109583,4
20634,93435,4
20636,110154,4
20637,123816,4
20639,129805,4
20640,75814,3
20645,123125,4
20646,103453,4
20650,92094,4
20653,75161,3
20657,93750,4
20658,71250,3
20659,95275,4
20662,72813,3
20664,87813,4
20670,53836,2
20675,97917,4
20676,121307,4
20677,125089,4
20678,94059,4
20680,82344,4
20684,107500,4
20685,107821,4
20686,79475,3
20688,101000,4
20689,155000,4
20690,75847,3
20692,139417,4
20693,157321,4
20695,107685,4
20705,89330,4
20706,78115,3
20707,82367,4
20708,76723,3
20710,45602,1
20711,83136,4
20712,57367,2
20714,95028,4
20715,117224,4
20716,100861,4
20720,140322,4
20721,131508,4
20722,73636,3
20723,117878,4
20724,103112,4
20732,106438,4
20733,103493,4
20735,112388,4
20736,142128,4
20737,67478,3
20740,69017,3
20743,65152,3
20744,107276,4
20745,65845,3
20746,67643,3
20747,64759,3
20748,72760,3
20751,93355,4
20754,130250,4
20755,77412,3
20758,97361,4
20759,199145,4
20762,75969,3
20763,98603,4
20764,100491,4
20765,48472,2
20769,150156,4
20770,70867,3
20772,111792,4
20774,104239,4
20776,94580,4
20777,201744,4
20778,143250,4
20779,105611,4
20781,79000,3
20782,72679,3
20783,65623,3
20784,68603,3
20785,73363,3
20794,89324,4
20812,211875,4
20814,127223,4
20815,156686,4
20816,216604,4
20817,203557,4
20818,180368,4
20832,137282,4
20833,161792,4
20837,167768,4
20838,126250,4
20841,187500,4
20842,106360,4
20850,109704,4
20851,90865,4
20852,99589,4
20853,118858,4
20854,213724,4
20855,138947,4
20860,95526,4
20861,205833,4
20862,154875,4
20866,98227,4
20868,143839,4
20871,128862,4
20872,119276,4
20874,94378,4
20876,96558,4
20877,73666,3
20878,132917,4
20879,89177,4
20880,114250,4
20882,148209,4
20886,81710,3
20895,147246,4
20896,198750,4
20899,35435,1
20901,109246,4
20902,94360,4
20903,69640,3
20904,85376,4
20905,130071,4
20906,75990,3
20910,90122,4
20912,73052,3
21001,68942,3
21005,94643,4
21009,89750,4
21010,59821,2
21012,127519,4
21013,144048,4
21014,91242,4
21015,106838,4
21017,78821,3
21028,108872,4
21029,203000,4
21030,71256,3
21032,125616,4
21034,82500,4
21035,154526,4
21036,177583,4
21037,111284,4
21040,66727,3
21042,156812,4
21043,123037,4
21044,106533,4
21045,103932,4
21046,111711,4
21047,119663,4
21048,111684,4
21050,108376,4
21051,161875,4
21052,95000,4
21053,102273,4
21054,121583,4
21056,150583,4
21057,131250,4
21060,76569,3
21061,68493,3
21071,202656,4
21074,85993,4
21075,105564,4
21076,117017,4
21077,114219,4
21078,79489,3
21082,134464,4
21084,108158,4
21085,89127,4
21087,109338,4
21090,97426,4
21093,101880,4
21102,90500,4
21104,149907,4
21108,128526,4
21111,132679,4
21113,98071,4
21114,122728,4
21117,86793,4
21120,114881,4
21122,98845,4
21128,100417,4
21130,80926,3
21131,144570,4
21132,120385,4
21133,80969,3
21136,84011,4
21140,120577,4
21144,111446,4
21146,148936,4
21152,99500,4
21154,95699,4
21155,106731,4
21156,112222,4
21157,84294,4
21158,93911,4
21160,71250,3
21161,109194,4
21162,110761,4
21163,126875,4
21201,37687,1
21202,47848,1
21204,82655,4
21205,31949,1
21206,54319,2
21207,57397,2
21208,83325,4
21209,83202,4
21210,104091,4
21211,76117,3
21212,79832,3
21213,39648,1
21214,75507,3
21215,38651,1
21216,40178,1
21217,29196,1
21218,47029,1
21219,87174,4
21220,70800,3
21221,58171,2
21222,55386,2
21223,28549,1
21224,73750,3
21225,44165,1
21226,78359,3
21227,68323,3
21228,85442,4
21229,47867,1
21230,85150,4
21231,71408,3
21234,66714,3
21236,79470,3
21237,69226,3
21239,55555,2
21244,68579,3
21286,87500,4
21401,103911,4
21402,93125,4
21403,93560,4
21405,110357,4
21409,123020,4
21502,46498,1
21520,58625,2
21521,41193,1
21522,65625,3
21523,38958,1
21524,44677,1
21529,44524,1
21530,44135,1
21531,41938,1
21532,48214,2
21536,58750,2
21538,40833,1
21539,49875,2
21540,38409,1
21541,45469,1
21542,46000,1
21543,34545,1
21545,46250,1
21550,50737,2
21555,63429,3
21557,51000,2
21561,55347,2
21562,42339,1
21601,71049,3
21607,96932,4
21610,53906,2
21612,77426,3
21613,48046,2
21617,108019,4
21619,95909,4
21620,63806,3
21622,63438,3
21623,72000,3
21624,73182,3
21625,88514,4
21626,52344,2
21628,40000,1
21629,65216,3
21631,69934,3
21632,47361,1
21634,46250,1
21635,86150,4
21636,53750,2
21638,106071,4
21639,55417,2
21640,59250,2
21641,66875,3
21643,58567,2
21645,83668,4
21647,77361,3
21648,81083,3
21649,58929,2
21650,80333,3
21651,60246,2
21652,74750,3
21653,113667,4
21654,76136,3
21655,65842,3
21657,111250,4
21658,110348,4
21659,60833,2
21660,65385,3
21661,41250,1
21662,129167,4
21663,78828,3
21664,44167,1
21665,87250,4
21666,103241,4
21667,60750,2
21668,60750,2
21669,80179,3
21671,61042,3
21672,56125,2
21673,70000,3
21675,41250,1
21676,58929,2
21677,90461,4
21678,55766,2
21679,95648,4
21701,83565,4
21702,85006,4
21703,90774,4
21704,148955,4
21710,121250,4
21711,75357,3
21713,82530,4
21716,74845,3
21718,80417,3
21719,62917,3
21722,62412,3
21723,231172,4
21727,73750,3
21733,85061,4
21734,36667,1
21737,191786,4
21738,181364,4
21740,48372,2
21742,65638,3
21750,52283,2
21754,136667,4
21755,109125,4
21756,79091,3
21757,80885,3
21758,80875,3
21766,32366,1
21767,48750,2
21769,126534,4
21770,138750,4
21771,129615,4
21773,105519,4
21774,138393,4
21776,87120,4
21777,113319,4
21778,74375,3
21779,79909,3
21780,61683,3
21782,77639,3
21783,79250,3
21784,117310,4
21787,73899,3
21788,76737,3
21791,86725,4
21793,93434,4
21794,171250,4
21795,64241,3
21797,136250,4
21798,82500,4
21801,54889,2
21804,52638,2
21810,150488,4
21811,69747,3
21813,75577,3
21814,88056,4
21817,35029,1
21821,37314,1
21822,46250,1
21826,56152,2
21829,74837,3
21830,75913,3
21835,57656,2
21837,74429,3
21838,70550,3
21840,66304,3
21841,84109,4
21842,55064,2
21849,51875,2
21850,68203,3
21851,41896,1
21853,34475,1
21856,47695,1
21861,65809,3
21863,56338,2
21864,48456,2
21865,135899,4
21869,50625,2
21871,60108,2
21872,47115,1
21874,45513,1
21875,61094,3
21901,80542,3
21903,74904,3
21904,86528,4
21911,76504,3
21912,54464,2
21913,34569,1
21914,80250,3
21915,82454,4
21917,82895,4
21918,80417,3
21919,86444,4
21920,34722,1
21921,72992,3
22003,110086,4
22015,137370,4
22025,114601,4
22026,89771,4
22027,250001,4
22030,119710,4
22031,111858,4
22032,150056,4
22033,114742,4
22039,207724,4
22041,72298,3
22042,108021,4
22043,122337,4
22044,79909,3
22046,147061,4
22060,84384,4
22066,228067,4
22079,114655,4
22101,199208,4
22102,123474,4
22124,164332,4
22125,136964,4
22134,67356,3
22150,101676,4
22151,128503,4
22152,130810,4
22153,145828,4
22172,80256,3
22180,155115,4
22181,175162,4
22182,186629,4
22191,87856,4
22192,102524,4
22193,102747,4
22201,126632,4
22202,114224,4
22203,108857,4
22204,88425,4
22205,182023,4
22206,109291,4
22207,194272,4
22209,110050,4
22211,126250,4
22213,173875,4
22301,168804,4
22302,109482,4
22303,96607,4
22304,82161,4
22305,95610,4
22306,78534,3
22307,118892,4
22308,180862,4
22309,90622,4
22310,127815,4
22311,72880,3
22312,82371,4
22314,130839,4
22315,131586,4
22401,65641,3
22405,96243,4
22406,100896,4
22407,88524,4
22408,91573,4
22427,56455,2
22435,48212,2
22436,55900,2
22437,69375,3
22438,52083,2
22443,54018,2
22448,62500,3
22454,70364,3
22460,55750,2
22469,54138,2
22473,65511,3
22480,73833,3
22482,51976,2
22485,95033,4
22488,45104,1
22503,58333,2
22504,83333,4
22508,87001,4
22509,91339,4
22511,67596,3
22514,64722,3
22520,62326,3
22529,30917,1
22534,62434,3
22535,46250,1
22538,53879,2
22539,77857,3
22542,69598,3
22546,70547,3
22548,15844,1
22551,86067,4
22553,93849,4
22554,120890,4
22556,115952,4
22560,46707,1
22567,53214,2
22572,47443,1
22576,43224,1
22578,69583,3
22580,56122,2
22601,59004,2
22602,82823,4
22603,70856,3
22610,64712,3
22611,76607,3
22620,106583,4
22623,96328,4
22624,66675,3
22625,85242,4
22627,53056,2
22630,64482,3
22637,92743,4
22640,57019,2
22641,55682,2
22642,82177,4
22644,65170,3
22645,78682,3
22646,70455,3
22650,57639,2
22652,62614,3
22654,65893,3
22655,79644,3
22656,95655,4
22657,60379,2
22660,54688,2
22663,76250,3
22664,56091,2
22701,74175,3
22709,68458,3
22712,88313,4
22713,100800,4
22714,94306,4
22715,71058,3
22718,71420,3
22719,55385,2
22720,141250,4
22722,38869,1
22724,132159,4
22726,67222,3
22727,58391,2
22728,92692,4
22729,75114,3
22730,63988,3
22732,70568,3
22733,82454,4
22734,77569,3
22735,80804,3
22736,55930,2
22737,70270,3
22738,68200,3
22740,54271,2
22742,98750,4
22747,74569,3
22749,49306,2
22801,53042,2
22802,48746,2
22810,71667,3
22811,59321,2
22812,63458,3
22815,58395,2
22820,37287,1
22821,65417,3
22824,60445,2
22827,53741,2
22830,49053,2
22831,66136,3
22832,62159,3
22834,74725,3
22835,52932,2
22840,77930,3
22841,64639,3
22842,53780,2
22843,62782,3
22844,50354,2
22846,72130,3
22847,55455,2
22849,50203,2
22850,65469,3
22851,44357,1
22853,53622,2
22901,74663,3
22902,64862,3
22903,64107,3
22911,81075,3
22920,87824,4
22922,59555,2
22923,78512,3
22931,76576,3
22932,79938,3
22935,58382,2
22936,120172,4
22937,57857,2
22938,86319,4
22939,74750,3
22940,60440,2
22942,54594,2
22943,94479,4
22946,53438,2
22947,94375,4
22948,42339,1
22949,32348,1
22952,59505,2
22958,83846,4
22959,75278,3
22960,56317,2
22963,78611,3
22964,69803,3
22967,66923,3
22968,77839,3
22969,63060,3
22972,78611,3
22973,49063,2
22974,87974,4
22976,79450,3
22980,49913,2
23002,57656,2
23004,42708,1
23005,72558,3
23009,73893,3
23011,105167,4
23015,80465,3
23021,57528,2
23022,41735,1
23024,68224,3
23025,113846,4
23027,33409,1
23030,56594,2
23035,69524,3
23038,71719,3
23039,100926,4
23040,48864,2
23043,58229,2
23047,68932,3
23050,63274,3
23055,70889,3
23056,58654,2
23059,117683,4
23060,86134,4
23061,77785,3
23062,52551,2
23063,68214,3
23065,59167,2
23066,78194,3
23069,64547,3
23070,61563,3
23071,67414,3
23072,65747,3
23075,46000,1
23079,54563,2
23083,67466,3
23084,84491,4
23086,69451,3
23089,78019,3
23091,44591,1
23092,31615,1
23093,55556,2
23102,86396,4
23103,111782,4
23106,45288,1
23108,106190,4
23109,49701,2
23110,59458,2
23111,82592,4
23112,98190,4
23113,115669,4
23114,110122,4
23115,34886,1
23116,110483,4
23117,73055,3
23119,86964,4
23120,136593,4
23123,44957,1
23124,86950,4
23125,108627,4
23126,61250,3
23128,87083,4
23129,143125,4
23139,86152,4
23140,79850,3
23141,86432,4
23146,113654,4
23148,63264,3
23149,68906,3
23150,62183,3
23153,108250,4
23156,64207,3
23168,76453,3
23169,35337,1
23175,49688,2
23176,56791,2
23177,70509,3
23180,55000,2
23181,71583,3
23185,84085,4
23188,85899,4
23192,88152,4
23219,36890,1
23220,44461,1
23221,77816,3
23222,40147,1
23223,43505,1
23224,39485,1
23225,48603,2
23226,101679,4
23227,50339,2
23228,53626,2
23229,82758,4
23230,61086,3
23231,56872,2
23233,102976,4
23234,49899,2
23235,81534,3
23236,82045,4
23237,60245,2
23238,79924,3
23294,62516,3
23301,44286,1
23302,125966,4
23306,69209,3
23307,49886,2
23308,55625,2
23310,44079,1
23313,38875,1
23314,79556,3
23315,58933,2
23316,45476,1
23320,73192,3
23321,79424,3
23322,108037,4
23323,81886,3
23324,42023,1
23325,63521,3
23336,52848,2
23337,45729,1
23347,60972,2
23350,46681,1
23354,144250,4
23356,75125,3
23357,61055,3
23358,56736,2
23359,32375,1
23395,40407,1
23398,53906,2
23401,28906,1
23405,61875,3
23408,24769,1
23409,150000,4
23410,42431,1
23413,42198,1
23414,78053,3
23415,28397,1
23416,30500,1
23417,51504,2
23418,61875,3
23420,38472,1
23421,29337,1
23423,66250,3
23427,39028,1
23430,76698,3
23432,109833,4
23433,109000,4
23434,63386,3
23435,88880,4
23436,104205,4
23437,65662,3
23438,72143,3
23440,41806,1
23441,43250,1
23442,37443,1
23451,73810,3
23452,70845,3
23453,69932,3
23454,79984,3
23455,73220,3
23456,107262,4
23457,82222,4
23459,60156,2
23462,67082,3
23464,80399,3
23480,33849,1
23487,67259,3
23488,46956,1
23502,57750,2
23503,53963,2
23504,28945,1
23505,50415,2
23507,76432,3
23508,56753,2
23509,53363,2
23510,55600,2
23511,61016,3
23513,49311,2
23517,56450,2
23518,59299,2
23523,30472,1
23601,59076,2
23602,63039,3
23603,51588,2
23604,54188,2
23605,42330,1
23606,57969,2
23607,33099,1
23608,56422,2
23651,87417,4
23661,50843,2
23662,97242,4
23663,52412,2
23664,68088,3
23665,66350,3
23666,57132,2
23669,54745,2
23690,67212,3
23692,87513,4
23693,101478,4
23696,97344,4
23701,55929,2
23702,42257,1
23703,66739,3
23704,37851,1
23707,46419,1
23801,70114,3
23803,44962,1
23805,56411,2
23821,55198,2
23824,43549,1
23827,51625,2
23828,67361,3
23829,89848,4
23830,88056,4
23831,76388,3
23832,88562,4
23833,55563,2
23834,60631,2
23836,85808,4
23837,49414,2
23838,113224,4
23839,68125,3
23840,64583,3
23841,65781,3
23842,84152,4
23843,48500,2
23844,35208,1
23845,82685,4
23846,59071,2
23847,35667,1
23850,56714,2
23851,47631,1
23856,45708,1
23857,58013,2
23860,42934,1
23866,67725,3
23867,46316,1
23868,31342,1
23872,52000,2
23874,52750,2
23875,63574,3
23876,41250,1
23878,64943,3
23879,68977,3
23881,53209,2
23882,51719,2
23883,61528,3
23885,72900,3
23888,50000,2
23889,43894,1
23890,54063,2
23893,60433,2
23894,94891,4
23897,41667,1
23898,72111,3
23899,37857,1
23901,47234,1
23915,51833,2
23917,50568,2
23919,47237,1
23920,47215,1
23921,43917,1
23922,59811,2
23923,41770,1
23924,38580,1
23927,51875,2
23930,42878,1
23934,56488,2
23936,48936,2
23937,37266,1
23938,77917,3
23942,38188,1
23944,43267,1
23947,44375,1
23950,36647,1
23952,26722,1
23954,40965,1
23958,43857,1
23959,60100,2
23960,48633,2
23962,73281,3
23964,34792,1
23966,55254,2
23967,43984,1
23968,40119,1
23970,41740,1
23974,42049,1
24011,52218,2
24012,46414,1
24013,35915,1
24014,60403,2
24015,56016,2
24016,27856,1
24017,34368,1
